label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
I,0.26580309867858887,0.5967479348182678,-2.398382434876112e-07,0.32144612073898315,0.6070190668106079,-0.014695078134536743,0.3832942843437195,0.5786058902740479,-0.0172059815376997,0.41445082426071167,0.5362519025802612,-0.020253904163837433,0.39310526847839355,0.5020217299461365,-0.02092243731021881,0.37024059891700745,0.4952943027019501,-0.007386049721390009,0.3905256390571594,0.44363194704055786,-0.02983545884490013,0.3705889880657196,0.4810897409915924,-0.03940178453922272,0.3526189923286438,0.5217811465263367,-0.039439164102077484,0.33751094341278076,0.47676607966423035,-0.010708858259022236,0.36071473360061646,0.43635129928588867,-0.04278828948736191,0.33467811346054077,0.4911651313304901,-0.05316503345966339,0.31643420457839966,0.5381984114646912,-0.05020040646195412,0.3038501739501953,0.4616401195526123,-0.01786358468234539,0.3194947838783264,0.43035921454429626,-0.047723837196826935,0.3028138279914856,0.4853987693786621,-0.053895168006420135,0.2920132279396057,0.5301835536956787,-0.04779241606593132,0.2704997658729553,0.4514494240283966,-0.02580990083515644,0.28319478034973145,0.39523595571517944,-0.03720254823565483,0.2902452349662781,0.366733193397522,-0.04013148322701454,0.29827868938446045,0.34136831760406494,-0.03934586048126221
I,0.23643580079078674,0.5369595289230347,-1.7992891798712662e-07,0.2809998393058777,0.5525206327438354,-0.016222208738327026,0.3360676169395447,0.5308288931846619,-0.01962701976299286,0.36531147360801697,0.49046486616134644,-0.02214064449071884,0.34788498282432556,0.459238737821579,-0.022510558366775513,0.3267875909805298,0.45721787214279175,-0.011965891346335411,0.3451664447784424,0.40954694151878357,-0.03367991000413895,0.3351407051086426,0.4343562722206116,-0.044646065682172775,0.3211295008659363,0.46785110235214233,-0.04695776477456093,0.2993198335170746,0.44000810384750366,-0.01263310294598341,0.3162287473678589,0.40879377722740173,-0.0432458370923996,0.2956717610359192,0.4579510986804962,-0.05376063287258148,0.28034645318984985,0.49822911620140076,-0.05244777351617813,0.27109020948410034,0.4252875745296478,-0.016959089785814285,0.2822131812572479,0.400976300239563,-0.04689300060272217,0.26986783742904663,0.4488885998725891,-0.054949935525655746,0.2606891095638275,0.48639896512031555,-0.05122619867324829,0.2425803244113922,0.4125511050224304,-0.021881043910980225,0.25241735577583313,0.3607460856437683,-0.03776293992996216,0.25991201400756836,0.3297930061817169,-0.044834036380052567,0.2685309052467346,0.3020169734954834,-0.04681072756648064
L,0.16251449286937714,0.5276827812194824,-2.1838962638298653e-08,0.22162237763404846,0.5244463682174683,-0.023747922852635384,0.27501875162124634,0.49928104877471924,-0.0318172313272953,0.32443946599960327,0.4827798008918762,-0.03516371548175812,0.3602869212627411,0.4744379222393036,-0.03458802029490471,0.25924211740493774,0.4017779231071472,-0.02521667443215847,0.2692538797855377,0.322293221950531,-0.04469096660614014,0.27106115221977234,0.2762935161590576,-0.05988507717847824,0.27374112606048584,0.23620732128620148,-0.0707651749253273,0.22629740834236145,0.38953256607055664,-0.021371733397245407,0.2314433604478836,0.3633772134780884,-0.041096530854701996,0.2187250256538391,0.42268723249435425,-0.04494161531329155,0.2100646197795868,0.45394185185432434,-0.04627446085214615,0.18984949588775635,0.3884049654006958,-0.020266098901629448,0.19726932048797607,0.3713003993034363,-0.04242673143744469,0.19070619344711304,0.4283519387245178,-0.03526652231812477,0.1882389634847641,0.455280601978302,-0.02697102539241314,0.1569606214761734,0.3986269533634186,-0.020993750542402267,0.1610570102930069,0.37497591972351074,-0.032660674303770065,0.16251623630523682,0.4141685962677002,-0.022659244015812874,0.16439677774906158,0.4331255257129669,-0.013834986835718155
L,0.17028382420539856,0.5281749367713928,5.895602228633834e-09,0.22620809078216553,0.5215012431144714,-0.021120360121130943,0.278467059135437,0.49319374561309814,-0.029823029413819313,0.32267600297927856,0.47144147753715515,-0.03551612049341202,0.35647231340408325,0.46057620644569397,-0.038892265409231186,0.2603372633457184,0.40388786792755127,-0.02408725768327713,0.27388158440589905,0.32944172620773315,-0.03970496356487274,0.27707338333129883,0.2884446084499359,-0.051321033388376236,0.27932557463645935,0.2491806447505951,-0.060205861926078796,0.22947555780410767,0.39083874225616455,-0.021976059302687645,0.2409992516040802,0.3726447522640228,-0.03729384019970894,0.22790347039699554,0.42902499437332153,-0.03826562687754631,0.21820354461669922,0.4523719847202301,-0.03794093802571297,0.1966191828250885,0.3919624388217926,-0.022284168750047684,0.21052733063697815,0.38320574164390564,-0.039172541350126266,0.20230203866958618,0.4363290071487427,-0.03079938143491745,0.1962953507900238,0.4505957365036011,-0.02282649464905262,0.16519427299499512,0.3995327949523926,-0.024578208103775978,0.17621555924415588,0.39011791348457336,-0.03333764523267746,0.17735424637794495,0.42395129799842834,-0.024013832211494446,0.17534607648849487,0.4313455820083618,-0.016339821740984917
L,0.7370757460594177,0.5067204833030701,-1.536897684673022e-07,0.6900878548622131,0.5018007755279541,-0.02055775560438633,0.640654444694519,0.4719263017177582,-0.03419278934597969,0.6021733283996582,0.45348188281059265,-0.04790143668651581,0.5712625980377197,0.4436595141887665,-0.06183408200740814,0.6580584645271301,0.38121548295021057,-0.022883707657456398,0.6389996409416199,0.31559839844703674,-0.04049905017018318,0.6272355318069458,0.2775704264640808,-0.049939896911382675,0.619156002998352,0.24428993463516235,-0.05651278793811798,0.686907172203064,0.37161409854888916,-0.024212349206209183,0.6687723994255066,0.3374544084072113,-0.05482751503586769,0.679884672164917,0.38812872767448425,-0.06184900179505348,0.6917949914932251,0.42922139167785645,-0.0586794838309288,0.7183759808540344,0.3713056743144989,-0.027874764055013657,0.7069181799888611,0.35644635558128357,-0.056992679834365845,0.7151178121566772,0.4086900055408478,-0.05451039597392082,0.7222540378570557,0.4435516595840454,-0.04458402469754219,0.7509209513664246,0.3754798173904419,-0.03311588615179062,0.7396664023399353,0.34241652488708496,-0.05103525519371033,0.7361539006233215,0.37577423453330994,-0.0464998334646225,0.7358161211013794,0.40334561467170715,-0.03854447975754738
C,0.11264871805906296,0.4854114055633545,8.11041189763273e-08,0.1697080433368683,0.477780282497406,0.004146264865994453,0.22468410432338715,0.44537675380706787,-0.002720495918765664,0.2661042809486389,0.43340981006622314,-0.01511563453823328,0.29630351066589355,0.4154461920261383,-0.026683522388339043,0.20042018592357635,0.3222065567970276,0.0029483481775969267,0.21845151484012604,0.2566344738006592,-0.012358888983726501,0.24925416707992554,0.24798566102981567,-0.018850943073630333,0.2700885534286499,0.25415241718292236,-0.021453501656651497,0.17878252267837524,0.30707770586013794,-0.011312922462821007,0.23569674789905548,0.33967167139053345,-0.035325661301612854,0.21252308785915375,0.39631614089012146,-0.035982824862003326,0.19303078949451447,0.40051278471946716,-0.02918773517012596,0.15918909013271332,0.3083486557006836,-0.026877500116825104,0.21413809061050415,0.3545163869857788,-0.05416101589798927,0.19312015175819397,0.3991840183734894,-0.04501248523592949,0.1738211214542389,0.39069706201553345,-0.03167043253779411,0.13826560974121094,0.31994232535362244,-0.04183075577020645,0.18725812435150146,0.35771384835243225,-0.05851668119430542,0.1759246438741684,0.39309412240982056,-0.048367198556661606,0.15658527612686157,0.3855162560939789,-0.03638908267021179
C,0.11757304519414902,0.488331139087677,5.7011735776768546e-08,0.17505934834480286,0.48045891523361206,0.0033400452230125666,0.22789807617664337,0.44783198833465576,-0.002679238561540842,0.26891034841537476,0.43483513593673706,-0.014136794954538345,0.29882290959358215,0.4157521426677704,-0.023987332358956337,0.20065821707248688,0.3291882276535034,0.005514704156666994,0.22436992824077606,0.2663452625274658,-0.010710476897656918,0.2558831572532654,0.25896722078323364,-0.01781478337943554,0.2779269814491272,0.26589298248291016,-0.020601382479071617,0.18068739771842957,0.3162056803703308,-0.00819346308708191,0.23742727935314178,0.34345531463623047,-0.03409102186560631,0.21587204933166504,0.39747971296310425,-0.035869043320417404,0.19656500220298767,0.40304771065711975,-0.02963780239224434,0.16369836032390594,0.315787672996521,-0.02376643568277359,0.22021037340164185,0.35691767930984497,-0.05234749987721443,0.199313223361969,0.40230974555015564,-0.043894726783037186,0.1800643801689148,0.3975512981414795,-0.030341319739818573,0.14626073837280273,0.32533717155456543,-0.03889167308807373,0.19702549278736115,0.3585476279258728,-0.05574372783303261,0.18679587543010712,0.3938806653022766,-0.046193137764930725,0.16853849589824677,0.38999393582344055,-0.03433782234787941
C,0.8272837400436401,0.5733674764633179,-3.937025780942349e-07,0.7728936672210693,0.5532844066619873,-0.006335717160254717,0.7329373955726624,0.5241792798042297,-0.018931739032268524,0.6975787281990051,0.5138941407203674,-0.03411830589175224,0.6670259237289429,0.5076515674591064,-0.048161160200834274,0.7557617425918579,0.42825084924697876,-0.012271864339709282,0.7233445048332214,0.38693132996559143,-0.03457660973072052,0.6956942081451416,0.38112354278564453,-0.0488104410469532,0.6716588735580444,0.38634252548217773,-0.057553812861442566,0.7768630385398865,0.4213264286518097,-0.019561877474188805,0.7223547101020813,0.448588490486145,-0.037638984620571136,0.7308017015457153,0.4966197907924652,-0.03957996889948845,0.7483829259872437,0.502997100353241,-0.04035373404622078,0.7969660758972168,0.43242210149765015,-0.029250554740428925,0.743092954158783,0.4671619236469269,-0.041186198592185974,0.7553287148475647,0.5066872835159302,-0.030603809282183647,0.7721538543701172,0.5060529112815857,-0.024538608267903328,0.8129791617393494,0.4548889994621277,-0.041046202182769775,0.770998477935791,0.479952871799469,-0.04801902174949646,0.7761150598526001,0.5063372850418091,-0.040186867117881775,0.7902201414108276,0.5060576796531677,-0.03414810448884964
C,0.8182757496833801,0.5789291262626648,-3.903747654021572e-07,0.7603994607925415,0.5587373971939087,-0.007387557532638311,0.7184719443321228,0.5298721194267273,-0.020966313779354095,0.6821587085723877,0.5203797817230225,-0.03672116994857788,0.6511937975883484,0.513152003288269,-0.05088872089982033,0.7403017282485962,0.42972177267074585,-0.016225233674049377,0.7062742710113525,0.38939404487609863,-0.037464439868927,0.6782592535018921,0.38702481985092163,-0.050494562834501266,0.6544235944747925,0.3954545557498932,-0.059087496250867844,0.7622483968734741,0.42304643988609314,-0.02300860546529293,0.7052560448646545,0.4545919895172119,-0.03930067643523216,0.7159370183944702,0.5039592981338501,-0.04013574495911598,0.7355806827545166,0.5081074237823486,-0.04114734008908272,0.7826502919197083,0.43567538261413574,-0.03193314000964165,0.7262064814567566,0.47442591190338135,-0.04159948229789734,0.7409256100654602,0.5145475268363953,-0.0294998437166214,0.7593021392822266,0.5119438171386719,-0.02372637949883938,0.798092246055603,0.45964306592941284,-0.04321593791246414,0.7539123892784119,0.48784804344177246,-0.05016534402966499,0.7613241076469421,0.5139057636260986,-0.04219524562358856,0.7767333388328552,0.5111562013626099,-0.03643897920846939
C,0.7114934325218201,0.5557287931442261,-3.9312226363108493e-07,0.6652800440788269,0.5656123161315918,-0.016446353867650032,0.6158214211463928,0.5484319925308228,-0.025787970051169395,0.5890516042709351,0.5197139382362366,-0.037517234683036804,0.5886324644088745,0.48341360688209534,-0.04598362371325493,0.6192707419395447,0.4790360927581787,-0.004426172934472561,0.5960589051246643,0.4558277726173401,-0.02685699425637722,0.6117324829101562,0.4786994457244873,-0.035806525498628616,0.6289218664169312,0.49986889958381653,-0.03526691719889641,0.6415852904319763,0.45777782797813416,-0.005381453782320023,0.6233001351356506,0.4476076662540436,-0.03602447733283043,0.6489490866661072,0.48844701051712036,-0.04618233069777489,0.6682899594306946,0.5179029107093811,-0.04399934783577919,0.6660244464874268,0.43954676389694214,-0.010415032505989075,0.6473283171653748,0.42611661553382874,-0.038881316781044006,0.6681607961654663,0.46891483664512634,-0.04278891906142235,0.6840954422950745,0.5014483332633972,-0.03458302468061447,0.6917906403541565,0.4238986074924469,-0.016790123656392097,0.6714939475059509,0.37498724460601807,-0.030614688992500305,0.658482015132904,0.3462076187133789,-0.033453211188316345,0.6437584757804871,0.32225340604782104,-0.030210496857762337
I,0.24222126603126526,0.5657662749290466,-1.0996553356790173e-07,0.2961072325706482,0.5898202657699585,-0.013365094549953938,0.3548404574394226,0.5854402780532837,-0.016284089535474777,0.38953161239624023,0.5542486906051636,-0.018514886498451233,0.3794797956943512,0.5166903138160706,-0.018895279616117477,0.357225239276886,0.5063408017158508,-0.010544461198151112,0.3817192614078522,0.4654240608215332,-0.0325113870203495,0.3652956783771515,0.4912126660346985,-0.04619305580854416,0.3440757691860199,0.5254198908805847,-0.05129655823111534,0.3319106996059418,0.4797399342060089,-0.013098297640681267,0.35713016986846924,0.4452018439769745,-0.04157527536153793,0.3309319019317627,0.49135956168174744,-0.05434491112828255,0.3079625368118286,0.5332595109939575,-0.05622241646051407,0.3045818507671356,0.45518526434898376,-0.01880364678800106,0.32485294342041016,0.41972601413726807,-0.04556414112448692,0.3088580071926117,0.4677395224571228,-0.05465078726410866,0.29465001821517944,0.5114195346832275,-0.05381329357624054,0.2743823528289795,0.43382638692855835,-0.025070438161492348,0.291504830121994,0.3775222897529602,-0.039964575320482254,0.3020225763320923,0.3466607332229614,-0.0475299097597599,0.3142310678958893,0.3200967311859131,-0.05109144747257233
